x1,x2,y1,y2
-3.87292,-4.08407,-2.20167,-2.37704
-4.08407,-4.08407,-2.37704,-2.37704
-2.45532,-2.72061,-2.40676,-2.33519
-2.72061,-2.9543,-2.33519,-2.29497
-2.9543,-3.17194,-2.29497,-2.28476
-3.17194,-3.38902,-2.28476,-2.30788
-3.38902,-3.61864,-2.30788,-2.37509
-3.61864,-3.86257,-2.37509,-2.49959
-3.86257,-4.08407,-2.49959,-2.66155
-4.08407,-4.08407,-2.66155,-2.66155
4.08407,4.08179,-2.94631,-2.9446
4.08179,3.88797,-2.9446,-2.81596
3.88797,3.68963,-2.81596,-2.71798
3.68963,3.47578,-2.71798,-2.64937
3.47578,3.22887,-2.64937,-2.61347
3.22887,2.95483,-2.61347,-2.61955
2.95483,2.68358,-2.61955,-2.66227
2.68358,2.41683,-2.66227,-2.72861
2.41683,2.15353,-2.72861,-2.8079
2.15353,1.8918,-2.8079,-2.89237
1.8918,1.62989,-2.89237,-2.97624
1.62989,1.36642,-2.97624,-3.05502
1.36642,1.10051,-3.05502,-3.12501
1.10051,0.83179,-3.12501,-3.18312
0.83179,0.56039,-3.18312,-3.22683
0.56039,0.28687,-3.22683,-3.2542
0.28687,0.01218,-3.2542,-3.26401
0.01218,-0.26256,-3.26401,-3.25577
-0.26256,-0.53622,-3.25577,-3.22989
-0.53622,-0.80783,-3.22989,-3.18753
-0.80783,-1.0768,-3.18753,-3.13059
-1.0768,-1.34295,-3.13059,-3.06153
-1.34295,-1.6066,-3.06153,-2.98337
-1.6066,-1.86859,-2.98337,-2.89974
-1.86859,-2.13025,-2.89974,-2.81509
-2.13025,-2.39333,-2.81509,-2.73507
-2.39333,-2.6597,-2.73507,-2.66726
-2.6597,-2.91365,-2.66726,-2.62376
-2.91365,-3.14671,-2.62376,-2.61013
-3.14671,-3.37354,-2.61013,-2.62832
-3.37354,-3.60705,-2.62832,-2.68604
-3.60705,-3.85438,-2.68604,-2.79602
-3.85438,-4.08407,-2.79602,-2.94605
-4.08407,-4.08407,-2.94605,-2.94605
1.96503,1.70118,-3.15983,-3.2374
1.70118,1.43636,-3.2374,-3.31158
1.43636,1.16968,-3.31158,-3.37861
