x1,x2,y1,y2
-1.30319,-1.32389,-0.14359,-0.14721
-1.32389,-1.35184,-0.14721,-0.15596
-1.35184,-1.39297,-0.15596,-0.17599
-1.39297,-1.39297,-0.17599,-0.17599
-1.39297,-1.43134,-0.17599,-0.19331
-1.43134,-1.43134,-0.19331,-0.19331
-1.43134,-1.4672,-0.19331,-0.20929
-1.4672,-1.50833,-0.20929,-0.22994
-1.50833,-1.53516,-0.22994,-0.2371
-1.53516,-1.56537,-0.2371,-0.24943
-1.56537,-1.60871,-0.24943,-0.27052
-1.60871,-1.60871,-0.27052,-0.27052
-1.60871,-1.65513,-0.27052,-0.29786
0.75252,0.75252,-4.08407,-4.08407
0.75252,0.74466,-4.08407,-3.80916
0.74466,0.7337,-3.80916,-3.53437
0.7337,0.71785,-3.53437,-3.25982
0.71785,0.69401,-3.25982,-2.98588
0.69401,0.65652,-2.98588,-2.71359
1.03702,1.03702,-4.08407,-4.08407
1.03702,1.02917,-4.08407,-3.80916
1.02917,1.01814,-3.80916,-3.53437
1.01814,1.00203,-3.53437,-3.25984
1.00203,0.97738,-3.25984,-2.98598
0.97738,0.93724,-2.98598,-2.71412
0.93724,0.86712,-2.71412,-2.44906
0.86712,0.86712,-2.44906,-2.44906
0.86712,0.79128,-2.44906,-2.27688
0.79128,0.68172,-2.27688,-2.11549
0.68172,0.56285,-2.11549,-1.98201
0.56285,0.40445,-1.98201,-1.81952
0.40445,0.22385,-1.81952,-1.61353
0.22385,0.06394,-1.61353,-1.39095
1.32153,1.32153,-4.08407,-4.08407
1.32153,1.31383,-4.08407,-3.80916
1.31383,1.30301,-3.80916,-3.53436
1.30301,1.28714,-3.53436,-3.25981
1.28714,1.26267,-3.25981,-2.98594
1.26267,1.22211,-2.98594,-2.71416
1.22211,1.14805,-2.71416,-2.45045
1.14805,1.14805,-2.45045,-2.45045
1.14805,1.07679,-2.45045,-2.30261
1.07679,0.96916,-2.30261,-2.16689
1.60603,1.60603,-4.08407,-4.08407
1.60603,1.59859,-4.08407,-3.80915
1.59859,1.58815,-3.80915,-3.53434
1.58815,1.57288,-3.53434,-3.25976
1.57288,1.54932,-3.25976,-2.9858
1.54932,1.51006,-2.9858,-2.71382
1.51006,1.43687,-2.71382,-2.44992
1.43687,1.43687,-2.44992,-2.44992
1.43687,1.36999,-2.44992,-2.31224
1.36999,1.36999,-2.31224,-2.31224
1.36999,1.28751,-2.31224,-2.20745
1.28751,1.18078,-2.20745,-2.12326
1.89054,1.89054,-4.08407,-4.08407
1.89054,1.88342,-4.08407,-3.80914
1.88342,1.87346,-3.80914,-3.53431
1.87346,1.85896,-3.53431,-3.25968
1.85896,1.83668,-3.25968,-2.98561
1.83668,1.79971,-2.98561,-2.71329
1.79971,1.73051,-2.71329,-2.44819
1.73051,1.73051,-2.44819,-2.44819
1.73051,1.66747,-2.44819,-2.31153
1.66747,1.66747,-2.31153,-2.31153
1.66747,1.59032,-2.31153,-2.21005
1.59032,1.4868,-2.21005,-2.13019
2.17504,2.17504,-4.08407,-4.08407
2.17504,2.16827,-4.08407,-3.80913
2.16827,2.15884,-3.80913,-3.53428
2.15884,2.14517,-3.53428,-3.25961
2.14517,2.12431,-3.25961,-2.98542
2.12431,2.08997,-2.98542,-2.71272
2.08997,2.02609,-2.71272,-2.4461
2.02609,2.02609,-2.4461,-2.4461
2.02609,1.9667,-2.4461,-2.30596
1.9667,1.9667,-2.30596,-2.30596
1.9667,1.89366,-2.30596,-2.20258
1.89366,1.79151,-2.20258,-2.1213
2.45955,2.45955,-4.08407,-4.08407
2.45955,2.45312,-4.08407,-3.80913
2.45312,2.44421,-3.80913,-3.53425
2.44421,2.43139,-3.53425,-3.25954
2.43139,2.41196,-3.25954,-2.98524
2.41196,2.38031,-2.98524,-2.71218
2.38031,2.32223,-2.71218,-2.44405
2.32223,2.32223,-2.44405,-2.44405
2.32223,2.26635,-2.44405,-2.29772
2.26635,2.26635,-2.29772,-2.29772
2.26635,2.19737,-2.29772,-2.18993
2.19737,2.19737,-2.18993,-2.18993
2.19737,2.11392,-2.18993,-2.11371
2.74405,2.74405,-4.08407,-4.08407
2.74405,2.73796,-4.08407,-3.80912
2.73796,2.72957,-3.80912,-3.53423
2.72957,2.71757,-3.53423,-3.25948
2.71757,2.69957,-3.25948,-2.98507
2.69957,2.67063,-2.98507,-2.71168
2.67063,2.61875,-2.71168,-2.4421
2.61875,2.61875,-2.4421,-2.4421
3.02856,3.02856,-4.08407,-4.08407
3.02856,3.0228,-4.08407,-3.80911
3.0228,3.01491,-3.80911,-3.53421
3.01491,3.00373,-3.53421,-3.25942
3.00373,2.98715,-3.25942,-2.98492
2.98715,2.96106,-2.98492,-2.71121
2.96106,2.91601,-2.71121,-2.44023
2.91601,2.91601,-2.44023,-2.44023
3.31306,3.31306,-4.08407,-4.08407
3.31306,3.30763,-4.08407,-3.8091
3.30763,3.30025,-3.8091,-3.53418
3.30025,3.28989,-3.53418,-3.25936
3.28989,3.27481,-3.25936,-2.98477
3.27481,3.25178,-2.98477,-2.71077
3.25178,3.21427,-2.71077,-2.43849
3.21427,3.14792,-2.43849,-2.17238
3.14792,3.14792,-2.17238,-2.17238
3.14792,3.08173,-2.17238,-2.02129
3.08173,3.08173,-2.02129,-2.02129
3.08173,3.00636,-2.02129,-1.91915
3.00636,3.00636,-1.91915,-1.91915
3.00636,2.92192,-1.91915,-1.85621
2.92192,2.82122,-1.85621,-1.82421
2.82122,2.71901,-1.82421,-1.81941
2.71901,2.59988,-1.81941,-1.83363
2.59988,2.43828,-1.83363,-1.86625
2.43828,2.16923,-1.86625,-1.91372
2.16923,1.89926,-1.91372,-1.9461
3.59757,3.59757,-4.08407,-4.08407
3.59757,3.59246,-4.08407,-3.8091
3.59246,3.5856,-3.8091,-3.53416
3.5856,3.5761,-3.53416,-3.25931
3.5761,3.56262,-3.25931,-2.98463
3.56262,3.54288,-2.98463,-2.71035
3.54288,3.51308,-2.71035,-2.43702
3.51308,3.46735,-2.43702,-2.16602
3.46735,3.39722,-2.16602,-1.90055
3.39722,3.2907,-1.90055,-1.64831
3.2907,3.2907,-1.64831,-1.64831
3.2907,3.19013,-1.64831,-1.50299
3.19013,3.19013,-1.50299,-1.50299
3.19013,3.09369,-1.50299,-1.42329
3.09369,3.09369,-1.42329,-1.42329
3.09369,3.00078,-1.42329,-1.39294
3.00078,2.90473,-1.39294,-1.40101
2.90473,2.81553,-1.40101,-1.43727
2.81553,2.7136,-1.43727,-1.50177
2.7136,2.57229,-1.50177,-1.60854
3.88207,3.88207,-4.08407,-4.08407
3.88207,3.87731,-4.08407,-3.80909
3.87731,3.87098,-3.80909,-3.53414
3.87098,3.86241,-3.53414,-3.25926
3.86241,3.85062,-3.25926,-2.9845
3.85062,3.83424,-2.9845,-2.70998
3.83424,3.81156,-2.70998,-2.43592
3.81156,3.78122,-2.43592,-2.16261
3.78122,3.74327,-2.16261,-1.89025
3.74327,3.70049,-1.89025,-1.6186
3.70049,3.65779,-1.6186,-1.34695
3.65779,3.61985,-1.34695,-1.0746
3.61985,3.58908,-1.0746,-0.80134
3.58908,3.56589,-0.80134,-0.52733
3.56589,3.55037,-0.52733,-0.25278
3.55037,3.54547,-0.25278,0.02211
3.54547,3.54547,0.02211,0.02211
3.54547,3.54726,0.02211,0.10117
3.54726,3.54726,0.10117,0.10117
3.54726,3.5522,0.10117,0.17131
3.5522,3.5522,0.17131,0.17131
3.5522,3.56186,0.17131,0.2264
3.56186,3.56186,0.2264,0.2264
3.56186,3.57821,0.2264,0.26376
3.57821,3.57821,0.26376,0.26376
3.57821,3.60105,0.26376,0.28677
3.60105,3.62565,0.28677,0.30677
3.62565,3.64306,0.30677,0.32107
3.64306,3.67647,0.32107,0.33955
3.67647,3.73099,0.33955,0.36273
3.73099,3.73099,0.36273,0.36273
3.73099,3.756,0.36273,0.38119
3.756,3.77903,0.38119,0.39848
3.77903,3.80382,0.39848,0.41457
3.80382,3.86145,0.41457,0.43832
3.86145,3.86145,0.43832,0.43832
3.86145,3.88773,0.43832,0.45635
